1-1-2016 0:00:00,0,638.384861276982,608.126294942335,405.054082718495,811.198507166175,34202.0649432979,34207.0400270223,31651.4001624894,36762.6798915553
1-1-2016 0:05:00,0,603.293025928811,611.24905118712,424.458519244692,798.039583129549,33096.7146580263,33669.196038354,31579.2226583312,35759.1694183767
1-1-2016 0:10:00,0,574.162397100496,561.993421270862,374.424394508634,749.562448033089,31897.5624427696,33270.4498627509,31210.9230104902,35329.9767150115
1-1-2016 0:15:00,0,548.197229004766,547.383083762053,319.322071889908,775.444095634199,30988.5875889272,32843.0822123891,30750.2180749421,34935.946349836
1-1-2016 0:20:00,0,522.968897766384,536.243705051895,308.289898412519,764.197511691271,30481.8671550328,32294.5388021901,30256.467683056,34332.6099213242
1-1-2016 0:25:00,0,453.134595477196,539.835980304544,294.163326066976,785.508634542112,30509.9441079101,31681.2935566811,29779.8996547862,33582.687458576
1-1-2016 0:30:00,0,469.704011796066,529.886472519961,265.045672829328,794.727272210595,30924.7326195675,31125.1286287254,29378.3432925974,32871.9139648534
1-1-2016 0:35:00,0,475.555422325105,509.259247976213,233.430266618205,785.08822933422,31453.9924631965,30638.420123468,28853.3850458105,32423.4552011254
1-1-2016 0:40:00,0,486.645096608717,487.858585560121,202.659337782059,773.057833338183,32035.0221173487,30161.9063733055,28316.6879000806,32007.1248465304
1-1-2016 0:45:00,0,495.487409118364,491.249592554415,228.016067716261,754.48311739257,32534.8947665,29679.0112648639,27943.2120917602,31414.8104379676
1-1-2016 0:50:00,0,493.594296771304,484.62537902432,201.451984532542,767.798773516097,32909.2039867578,29227.664798581,27605.7667268922,30849.5628702698
1-1-2016 0:55:00,0,541.795294072516,472.012084744782,191.543251960454,752.48091752911,33337.1715855462,28807.858124956,27076.1980129244,30539.5182369876
1-1-2016 1:00:00,0,538.827074612347,468.684181773887,221.219553530895,716.148810016879,33900.7014862295,28509.2073293333,26763.072477249,30255.3421814176
1-1-2016 1:05:00,0,584.550374743048,457.61001500972,220.761972221073,694.458057798367,34512.5878002395,28292.8148917505,26761.5508177741,29824.0789657269
1-1-2016 1:10:00,0,562.856440574827,437.208413021073,188.098801233017,686.318024809129,35125.2035641333,27918.1102486441,26452.1639524998,29384.0565447883
1-1-2016 1:15:00,0,600.310299191868,412.368712953036,202.602541287754,622.134884618319,35767.7867859407,27621.9315578835,26349.0115907545,28894.8515250126
1-1-2016 1:20:00,0,577.583380061606,405.229730721754,225.563329010699,584.896132432809,36250.6445727971,27375.1906049293,26126.0674887208,28624.3137211379
1-1-2016 1:25:00,0.882682576223082,609.440334357955,383.98490747257,221.660962404177,546.308852540963,36569.1626047757,27009.5103155596,25630.334144667,28388.6864864522
1-1-2016 1:30:00,0.910062191481397,578.16906433041,389.086492915538,221.946497501558,556.226488329518,36966.0305698387,26701.8887120839,25605.6451626427,27798.132261525
1-1-2016 1:35:00,0.929639402772923,619.649423920471,395.95847044305,216.590464289299,575.326476596802,37205.7237444531,26435.206391235,25451.4284277266,27418.9843547434
1-1-2016 1:40:00,0.940144650989988,622.444730262786,366.730103616753,208.026066766056,525.43414046745,37215.3553567655,26154.8046418257,25169.2115729712,27140.3977106803
1-1-2016 1:45:00,0.948901148133796,632.653503602833,352.689301576296,206.170820494829,499.207782657762,37016.4407973516,25883.5885475164,24924.8410928121,26842.3360022207
1-1-2016 1:50:00,0.954132201565876,570.11512659939,378.088313738817,218.842958118423,537.333669359211,36609.5252518138,25756.6194255722,24561.5292384195,26951.7096127249
1-1-2016 1:55:00,0.959110213437635,585.708305034838,339.098159986697,154.841463999592,523.354855973801,36405.1440445164,25649.8011430072,24398.0262852675,26901.5760007468
1-1-2016 2:00:00,0.963358422399745,599.999489348078,335.465726950207,129.800642611475,541.130811288939,36381.1753187293,25498.004772882,24179.114057519,26816.895488245
1-1-2016 2:05:00,0.965577844787115,607.893924634406,320.153500927416,113.725495989266,526.581505865565,36269.4625625132,25390.7868651294,23969.0464758256,26812.5272544333
1-1-2016 2:10:00,0.969065983304171,556.065103170695,297.431550496684,78.0394059054176,516.823695087951,35847.1989857012,25292.9037284872,23859.1329839136,26726.6744730609
1-1-2016 2:15:00,0.972514896674524,573.721811718963,319.943153819582,106.476863938628,533.409443700537,35397.1148834261,25125.6419766447,23668.3793276337,26582.9046256556
1-1-2016 2:20:00,0,539.336759718403,338.21141573362,129.405613010939,547.017218456301,35042.4995421568,24892.4622754274,23444.6975095088,26340.2270413459
1-1-2016 2:25:00,0.979669196284314,569.454851116522,318.092141460121,105.748001227678,530.436281692564,34680.9022328661,24651.6610161985,23310.3665191964,25992.9555132005
1-1-2016 2:30:00,0.983431567064114,535.282098095039,324.206341679733,137.180647170688,511.232036188778,34290.5913925477,24489.2724049682,23167.2492438002,25811.2955661362
1-1-2016 2:35:00,0,525.374224345785,333.816595232731,140.89578158085,526.737408884612,33815.1540466296,24225.2002514402,23002.5863365359,25447.8141663446
1-1-2016 2:40:00,0.987946398779678,516.507555468348,325.102299394799,168.496819451787,481.707779337811,33363.9546383039,24003.8535968973,22868.7503895357,25138.956804259
1-1-2016 2:45:00,0.990435628048087,517.637956383212,328.847168057211,186.087988117905,471.606347996518,32903.162076495,23814.3341721789,22814.7794151389,24813.8889292189
1-1-2016 2:50:00,0.993215840527631,466.34861032575,315.739662067949,177.286030409916,454.193293725982,32496.5415228569,23616.8633556812,22789.5670131418,24444.1596982206
1-1-2016 2:55:00,0.993914038625959,506.969411094533,317.383228753631,182.526735905848,452.239721601413,32156.4416426005,23480.8310782688,22755.3939240979,24206.2682324397
