09-okt-15 14:30:00	41515
09-okt-15 14:35:00	40969
09-okt-15 14:40:00	41125
09-okt-15 14:45:00	41083
09-okt-15 14:50:00	40675
09-okt-15 14:55:00	40549
09-okt-15 15:00:00	39847
09-okt-15 15:05:00	39133
09-okt-15 15:10:00	39325
09-okt-15 15:15:00	39631
09-okt-15 15:20:00	39451
09-okt-15 15:25:00	39829
09-okt-15 15:30:00	39799
09-okt-15 15:35:00	39445
09-okt-15 15:40:00	39805
09-okt-15 15:45:00	39925
09-okt-15 15:50:00	39637
09-okt-15 15:55:00	39535
09-okt-15 16:00:00	39919
09-okt-15 16:05:00	40153
09-okt-15 16:10:00	39751
09-okt-15 16:15:00	39901
09-okt-15 16:20:00	40411
09-okt-15 16:25:00	40783
09-okt-15 16:30:00	40795
09-okt-15 16:35:00	40447
09-okt-15 16:40:00	41299
09-okt-15 16:45:00	41473
09-okt-15 16:50:00	41287
09-okt-15 16:55:00	41359
09-okt-15 17:00:00	41551
09-okt-15 17:05:00	42001
09-okt-15 17:10:00	41953
09-okt-15 17:15:00	42415
09-okt-15 17:20:00	42733
09-okt-15 17:25:00	43051
09-okt-15 17:30:00	42955
09-okt-15 17:35:00	43063
09-okt-15 17:40:00	44023
09-okt-15 17:45:00	44251
09-okt-15 17:50:00	44389
09-okt-15 17:55:00	44827
09-okt-15 18:00:00	45163
09-okt-15 18:05:00	45481
09-okt-15 18:10:00	46213
09-okt-15 18:15:00	46921
09-okt-15 18:20:00	47545
09-okt-15 18:25:00	48145
09-okt-15 18:30:00	48403
09-okt-15 18:35:00	49243
09-okt-15 18:40:00	50407
09-okt-15 18:45:00	50611
09-okt-15 18:50:00	50473
09-okt-15 18:55:00	50605
09-okt-15 19:00:00	50749
09-okt-15 19:05:00	50383
09-okt-15 19:10:00	49783
09-okt-15 19:15:00	49633
09-okt-15 19:20:00	49627
09-okt-15 19:25:00	48733
09-okt-15 19:30:00	47851
09-okt-15 19:35:00	47341
09-okt-15 19:40:00	46885
09-okt-15 19:45:00	46669
09-okt-15 19:50:00	46243
09-okt-15 19:55:00	45361
09-okt-15 20:00:00	44089
09-okt-15 20:05:00	43147
09-okt-15 20:10:00	42427
09-okt-15 20:15:00	42085
09-okt-15 20:20:00	41383
09-okt-15 20:25:00	40843
09-okt-15 20:30:00	40027
09-okt-15 20:35:00	39049
09-okt-15 20:40:00	37579
09-okt-15 20:45:00	36157
09-okt-15 20:50:00	36241
09-okt-15 20:55:00	35437
09-okt-15 21:00:00	35317
09-okt-15 21:05:00	37243
09-okt-15 21:10:00	37063
09-okt-15 21:15:00	35383
09-okt-15 21:20:00	34843
09-okt-15 21:25:00	34129
09-okt-15 21:30:00	33871
09-okt-15 21:35:00	35197
09-okt-15 21:40:00	35971
09-okt-15 21:45:00	34645
09-okt-15 21:50:00	33169
09-okt-15 21:55:00	32719
09-okt-15 22:00:00	33595
09-okt-15 22:05:00	35725
09-okt-15 22:10:00	36331
09-okt-15 22:15:00	34933
09-okt-15 22:20:00	33217
09-okt-15 22:25:00	33691
09-okt-15 22:30:00	36295
09-okt-15 22:35:00	37297
09-okt-15 22:40:00	37171
09-okt-15 22:45:00	37375
09-okt-15 22:50:00	37759
09-okt-15 22:55:00	38725
09-okt-15 23:00:00	39541
09-okt-15 23:05:00	39181
09-okt-15 23:10:00	37939
09-okt-15 23:15:00	37117
09-okt-15 23:20:00	37351
09-okt-15 23:25:00	37603
09-okt-15 23:30:00	37333
09-okt-15 23:35:00	37519
09-okt-15 23:40:00	37027
09-okt-15 23:45:00	35671
09-okt-15 23:50:00	34045
09-okt-15 23:55:00	33941
15-okt-15 23:00:00	40304
15-okt-15 23:05:00	40136
15-okt-15 23:10:00	39536
15-okt-15 23:15:00	39404
15-okt-15 23:20:00	38900
15-okt-15 23:25:00	37286
15-okt-15 23:30:00	36386
15-okt-15 23:35:00	35270
15-okt-15 23:40:00	34148
15-okt-15 23:45:00	33896
15-okt-15 23:50:00	33458
15-okt-15 23:55:00	33223,5
16-okt-15 00:00:00	32965
16-okt-15 00:05:00	32371
16-okt-15 00:10:00	31585
16-okt-15 00:15:00	31285
16-okt-15 00:20:00	30787
16-okt-15 00:25:00	30517
16-okt-15 00:30:00	30085
16-okt-15 00:35:00	28663
16-okt-15 00:40:00	28495
16-okt-15 00:45:00	28393
16-okt-15 00:50:00	27751
16-okt-15 00:55:00	27575,5
16-okt-15 01:00:00	27928
16-okt-15 01:05:00	27766
16-okt-15 01:10:00	27538
16-okt-15 01:15:00	27118
16-okt-15 01:20:00	26560
16-okt-15 01:25:00	26422
16-okt-15 01:30:00	26200
16-okt-15 01:35:00	25912
16-okt-15 01:40:00	25720
16-okt-15 01:45:00	25846
16-okt-15 01:50:00	25444
16-okt-15 01:55:00	25262,5
16-okt-15 02:00:00	25309
16-okt-15 02:05:00	25339
16-okt-15 02:10:00	25189
16-okt-15 02:15:00	24553
16-okt-15 02:20:00	24757
16-okt-15 02:25:00	24601
16-okt-15 02:30:00	24211
16-okt-15 02:35:00	24325
16-okt-15 02:40:00	23827
16-okt-15 02:45:00	23491
16-okt-15 02:50:00	23761
16-okt-15 02:55:00	23413,5
16-okt-15 03:00:00	23180
16-okt-15 03:05:00	23588
16-okt-15 03:10:00	23156
16-okt-15 03:15:00	22604
16-okt-15 03:20:00	22574
16-okt-15 03:25:00	22652
16-okt-15 03:30:00	23240
16-okt-15 03:35:00	22874
16-okt-15 03:40:00	22538
16-okt-15 03:45:00	23324
16-okt-15 03:50:00	22976
16-okt-15 03:55:00	23079
16-okt-15 04:00:00	23338
16-okt-15 04:05:00	22540
16-okt-15 04:10:00	22180
16-okt-15 04:15:00	22342
16-okt-15 04:20:00	22276
16-okt-15 04:25:00	22390
16-okt-15 04:30:00	22432
16-okt-15 04:35:00	22144
16-okt-15 04:40:00	22420
16-okt-15 04:45:00	22318
16-okt-15 04:50:00	22810
16-okt-15 04:55:00	23283
16-okt-15 05:00:00	22736
16-okt-15 05:05:00	23084
16-okt-15 05:10:00	23594
16-okt-15 05:15:00	23546
16-okt-15 05:20:00	23648
16-okt-15 05:25:00	24476
16-okt-15 05:30:00	25202
16-okt-15 05:35:00	25316
16-okt-15 05:40:00	26012
16-okt-15 05:45:00	26900
16-okt-15 05:50:00	27368
16-okt-15 05:55:00	28008
16-okt-15 06:00:00	29242
16-okt-15 06:05:00	30676
16-okt-15 06:10:00	31750
16-okt-15 06:15:00	32422
16-okt-15 06:20:00	33424
16-okt-15 06:25:00	35026
16-okt-15 06:30:00	36622
16-okt-15 06:35:00	38662
16-okt-15 06:40:00	40624
16-okt-15 06:45:00	42268
16-okt-15 06:50:00	43828
16-okt-15 06:55:00	45385
16-okt-15 07:00:00	47686
16-okt-15 07:05:00	50242
16-okt-15 07:10:00	51706
16-okt-15 07:15:00	51796
16-okt-15 07:20:00	51526
16-okt-15 07:25:00	51766
16-okt-15 07:30:00	52564
16-okt-15 07:35:00	53260
16-okt-15 07:40:00	53170
16-okt-15 07:45:00	52456
16-okt-15 07:50:00	52042
16-okt-15 07:55:00	51423,5
16-okt-15 08:00:00	51369
16-okt-15 08:05:00	52059
16-okt-15 08:10:00	51783
16-okt-15 08:15:00	50547
16-okt-15 08:20:00	49323
16-okt-15 08:25:00	49179
16-okt-15 08:30:00	49989
16-okt-15 08:35:00	50541
16-okt-15 08:40:00	50745
16-okt-15 08:45:00	50673
16-okt-15 08:50:00	51141
16-okt-15 08:55:00	51422,5
16-okt-15 09:00:00	51116
16-okt-15 09:05:00	51488
16-okt-15 09:10:00	51734
16-okt-15 09:15:00	51278
16-okt-15 09:20:00	51338
16-okt-15 09:25:00	51776
16-okt-15 09:30:00	51416
16-okt-15 09:35:00	50654
16-okt-15 09:40:00	50408
16-okt-15 09:45:00	50312
16-okt-15 09:50:00	49502
16-okt-15 09:55:00	49596
16-okt-15 10:00:00	49522
16-okt-15 10:05:00	49372
16-okt-15 10:10:00	48898
16-okt-15 10:15:00	48274
16-okt-15 10:20:00	48520
16-okt-15 10:25:00	48010
16-okt-15 10:30:00	47794
16-okt-15 10:35:00	47584
16-okt-15 10:40:00	46948
16-okt-15 10:45:00	46798
16-okt-15 10:50:00	47014
16-okt-15 10:55:00	46904,5
16-okt-15 11:00:00	46693
16-okt-15 11:05:00	46993
16-okt-15 11:10:00	46513
16-okt-15 11:15:00	46489
16-okt-15 11:20:00	46561
16-okt-15 11:25:00	45919
16-okt-15 11:30:00	45655
16-okt-15 11:35:00	45661
16-okt-15 11:40:00	45481
16-okt-15 11:45:00	44821
16-okt-15 11:50:00	45061
16-okt-15 11:55:00	44969
16-okt-15 12:00:00	44607
16-okt-15 12:05:00	44763
16-okt-15 12:10:00	44217
16-okt-15 12:15:00	44181
16-okt-15 12:20:00	44583
16-okt-15 12:25:00	44205
16-okt-15 12:30:00	44379
16-okt-15 12:35:00	44577
16-okt-15 12:40:00	43821
16-okt-15 12:45:00	44433
16-okt-15 12:50:00	45381
16-okt-15 12:55:00	44608,5
16-okt-15 13:00:00	44484
16-okt-15 13:05:00	44712
16-okt-15 13:10:00	44220
16-okt-15 13:15:00	43944
16-okt-15 13:20:00	43254
16-okt-15 13:25:00	42774
16-okt-15 13:30:00	42690
16-okt-15 13:35:00	42462
16-okt-15 13:40:00	42354
16-okt-15 13:45:00	41910
16-okt-15 13:50:00	41478
16-okt-15 13:55:00	41526
16-okt-15 14:00:00	41820
16-okt-15 14:05:00	41550
16-okt-15 14:10:00	41616
16-okt-15 14:15:00	41730
16-okt-15 14:20:00	41256
16-okt-15 14:25:00	41280
16-okt-15 14:30:00	40908
16-okt-15 14:35:00	40590
16-okt-15 14:40:00	40314
16-okt-15 14:45:00	39642
16-okt-15 14:50:00	39606
16-okt-15 14:55:00	39444
16-okt-15 15:00:00	39084
16-okt-15 15:05:00	38802
16-okt-15 15:10:00	38568
16-okt-15 15:15:00	38718
16-okt-15 15:20:00	38946
16-okt-15 15:25:00	39432
16-okt-15 15:30:00	39060
16-okt-15 15:35:00	38850
16-okt-15 15:40:00	39546
16-okt-15 15:45:00	39324
16-okt-15 15:50:00	39216
16-okt-15 15:55:00	40241,5
16-okt-15 16:00:00	41081
16-okt-15 16:05:00	41561
16-okt-15 16:10:00	41789
16-okt-15 16:15:00	41723
16-okt-15 16:20:00	41867
16-okt-15 16:25:00	41951
16-okt-15 16:30:00	42053
16-okt-15 16:35:00	41819
16-okt-15 16:40:00	41843
16-okt-15 16:45:00	42623
16-okt-15 16:50:00	42845
16-okt-15 16:55:00	42195
16-okt-15 17:00:00	42457
16-okt-15 17:05:00	43069
16-okt-15 17:10:00	43225
16-okt-15 17:15:00	43417
16-okt-15 17:20:00	43171
16-okt-15 17:25:00	43075
16-okt-15 17:30:00	43273
16-okt-15 17:35:00	43423
16-okt-15 17:40:00	43915
16-okt-15 17:45:00	44299
16-okt-15 17:50:00	44527
16-okt-15 17:55:00	44745,5
16-okt-15 18:00:00	44748
16-okt-15 18:05:00	44910
16-okt-15 18:10:00	46056
16-okt-15 18:15:00	47016
16-okt-15 18:20:00	46968
16-okt-15 18:25:00	47406
16-okt-15 18:30:00	47904
16-okt-15 18:35:00	48438
16-okt-15 18:40:00	48864
16-okt-15 18:45:00	49140
16-okt-15 18:50:00	49638
16-okt-15 18:55:00	49696
16-okt-15 19:00:00	48974
16-okt-15 19:05:00	48818
16-okt-15 19:10:00	48098
16-okt-15 19:15:00	47036
16-okt-15 19:20:00	47402
16-okt-15 19:25:00	47246
16-okt-15 19:30:00	46340
16-okt-15 19:35:00	45200
16-okt-15 19:40:00	44720
16-okt-15 19:45:00	45008
16-okt-15 19:50:00	45470
16-okt-15 19:55:00	44876
16-okt-15 20:00:00	43526
16-okt-15 20:05:00	42758
16-okt-15 20:10:00	41834
16-okt-15 20:15:00	41798
16-okt-15 20:20:00	42572
16-okt-15 20:25:00	41894
16-okt-15 20:30:00	39746
16-okt-15 20:35:00	38048
16-okt-15 20:40:00	37646
16-okt-15 20:45:00	37034
16-okt-15 20:50:00	35810
16-okt-15 20:55:00	35458,5
16-okt-15 21:00:00	34741
16-okt-15 21:05:00	35353
16-okt-15 21:10:00	36475
16-okt-15 21:15:00	36397
16-okt-15 21:20:00	35731
16-okt-15 21:25:00	34645
16-okt-15 21:30:00	34285
16-okt-15 21:35:00	35785
16-okt-15 21:40:00	36823
16-okt-15 21:45:00	35143
16-okt-15 21:50:00	33757
16-okt-15 21:55:00	33203,5
16-okt-15 22:00:00	33106
16-okt-15 22:05:00	34612
16-okt-15 22:10:00	35704
16-okt-15 22:15:00	34948
16-okt-15 22:20:00	33916
16-okt-15 22:25:00	34066
16-okt-15 22:30:00	35302
16-okt-15 22:35:00	36328
16-okt-15 22:40:00	36934
16-okt-15 22:45:00	36244
16-okt-15 22:50:00	36676
16-okt-15 22:55:00	38339,5
16-okt-15 23:00:00	38395
16-okt-15 23:05:00	37621
16-okt-15 23:10:00	36991
16-okt-15 23:15:00	36643
16-okt-15 23:20:00	36685
16-okt-15 23:25:00	36631
16-okt-15 23:30:00	36415
16-okt-15 23:35:00	36889
16-okt-15 23:40:00	36787
16-okt-15 23:45:00	35677
16-okt-15 23:50:00	34513
16-okt-15 23:55:00	34491
22-okt-15 23:00:00	41939
22-okt-15 23:05:00	41255
22-okt-15 23:10:00	41357
22-okt-15 23:15:00	40193
22-okt-15 23:20:00	38717
22-okt-15 23:25:00	37223
22-okt-15 23:30:00	36665
22-okt-15 23:35:00	36443
22-okt-15 23:40:00	35747
22-okt-15 23:45:00	35465
22-okt-15 23:50:00	33887
22-okt-15 23:55:00	32567
23-okt-15 00:00:00	32597
23-okt-15 00:05:00	32657
23-okt-15 00:10:00	32459
23-okt-15 00:15:00	31547
23-okt-15 00:20:00	30749
23-okt-15 00:25:00	30671
23-okt-15 00:30:00	30011
23-okt-15 00:35:00	29189
23-okt-15 00:40:00	29303
23-okt-15 00:45:00	28847
23-okt-15 00:50:00	28415
23-okt-15 00:55:00	28802,5
23-okt-15 01:00:00	28560
23-okt-15 01:05:00	27846
23-okt-15 01:10:00	27936
23-okt-15 01:15:00	27390
23-okt-15 01:20:00	26892
23-okt-15 01:25:00	26766
23-okt-15 01:30:00	26184
23-okt-15 01:35:00	26184
23-okt-15 01:40:00	25896
23-okt-15 01:45:00	25812
23-okt-15 01:50:00	25596
23-okt-15 01:55:00	25110
23-okt-15 02:00:00	25416
23-okt-15 02:05:00	25158
23-okt-15 02:10:00	24456
23-okt-15 02:15:00	24858
23-okt-15 02:20:00	24606
23-okt-15 02:25:00	23958
23-okt-15 02:30:00	23928
23-okt-15 02:35:00	23874
23-okt-15 02:40:00	23706
23-okt-15 02:45:00	23898
23-okt-15 02:50:00	23580
23-okt-15 02:55:00	23058
23-okt-15 03:00:00	23694
23-okt-15 03:05:00	23586
23-okt-15 03:10:00	23526
23-okt-15 03:15:00	23604
23-okt-15 03:20:00	23112
23-okt-15 03:25:00	22698
23-okt-15 03:30:00	22512
23-okt-15 03:35:00	22434
23-okt-15 03:40:00	22392
23-okt-15 03:45:00	22230
23-okt-15 03:50:00	22026
23-okt-15 03:55:00	21852
23-okt-15 04:00:00	21882
23-okt-15 04:05:00	21978
23-okt-15 04:10:00	21876
23-okt-15 04:15:00	21750
23-okt-15 04:20:00	21762
23-okt-15 04:25:00	21888
23-okt-15 04:30:00	21822
23-okt-15 04:35:00	21720
23-okt-15 04:40:00	21732
23-okt-15 04:45:00	21738
23-okt-15 04:50:00	21738
23-okt-15 04:55:00	21564
23-okt-15 05:00:00	21864
23-okt-15 05:05:00	22230
23-okt-15 05:10:00	22560
23-okt-15 05:15:00	22776
23-okt-15 05:20:00	22866
23-okt-15 05:25:00	23196
23-okt-15 05:30:00	23814
23-okt-15 05:35:00	24060
23-okt-15 05:40:00	24186
23-okt-15 05:45:00	25494
23-okt-15 05:50:00	25722
23-okt-15 05:55:00	26058
23-okt-15 06:00:00	26994
23-okt-15 06:05:00	27294
23-okt-15 06:10:00	28314
23-okt-15 06:15:00	29280
23-okt-15 06:20:00	29874
23-okt-15 06:25:00	30666
23-okt-15 06:30:00	31464
23-okt-15 06:35:00	32652
23-okt-15 06:40:00	33288
23-okt-15 06:45:00	33696
23-okt-15 06:50:00	35040
23-okt-15 06:55:00	36000
23-okt-15 07:00:00	37044
23-okt-15 07:05:00	38796
23-okt-15 07:10:00	40290
23-okt-15 07:15:00	40800
23-okt-15 07:20:00	40920
23-okt-15 07:25:00	41586
23-okt-15 07:30:00	42648
23-okt-15 07:35:00	43944
23-okt-15 07:40:00	45300
23-okt-15 07:45:00	45792
23-okt-15 07:50:00	45402
23-okt-15 07:55:00	46098
23-okt-15 08:00:00	47130
23-okt-15 08:05:00	48426
23-okt-15 08:10:00	49740
23-okt-15 08:15:00	49884
23-okt-15 08:20:00	50124
23-okt-15 08:25:00	50454
23-okt-15 08:30:00	51570
23-okt-15 08:35:00	52440
23-okt-15 08:40:00	52428
23-okt-15 08:45:00	52950
23-okt-15 08:50:00	53016
23-okt-15 08:55:00	52944
23-okt-15 09:00:00	53604
23-okt-15 09:05:00	54012
23-okt-15 09:10:00	54126
23-okt-15 09:15:00	54438
23-okt-15 09:20:00	54498
23-okt-15 09:25:00	54666
23-okt-15 09:30:00	54246
23-okt-15 09:35:00	54006
23-okt-15 09:40:00	54126
23-okt-15 09:45:00	53796
23-okt-15 09:50:00	53484
23-okt-15 09:55:00	53280
23-okt-15 10:00:00	52782
23-okt-15 10:05:00	52560
23-okt-15 10:10:00	53178
23-okt-15 10:15:00	52476
23-okt-15 10:20:00	51534
23-okt-15 10:25:00	51804
23-okt-15 10:30:00	51456
23-okt-15 10:35:00	51006
23-okt-15 10:40:00	50748
23-okt-15 10:45:00	50388
23-okt-15 10:50:00	50346
23-okt-15 10:55:00	50082
23-okt-15 11:00:00	49530
23-okt-15 11:05:00	49296
23-okt-15 11:10:00	49590
23-okt-15 11:15:00	49050
23-okt-15 11:20:00	49008
23-okt-15 11:25:00	49170
23-okt-15 11:30:00	48720
23-okt-15 11:35:00	48852
23-okt-15 11:40:00	48642
23-okt-15 11:45:00	48492
23-okt-15 11:50:00	48540
23-okt-15 11:55:00	48372
23-okt-15 12:00:00	47958
23-okt-15 12:05:00	47640
23-okt-15 12:10:00	47784
23-okt-15 12:15:00	47460
23-okt-15 12:20:00	47256
23-okt-15 12:25:00	47586
23-okt-15 12:30:00	47466
23-okt-15 12:35:00	46932
23-okt-15 12:40:00	46848
23-okt-15 12:45:00	47004
23-okt-15 12:50:00	46992
23-okt-15 12:55:00	46908
23-okt-15 13:00:00	46428
23-okt-15 13:05:00	46086
23-okt-15 13:10:00	46146
23-okt-15 13:15:00	45834
23-okt-15 13:20:00	45720
23-okt-15 13:25:00	45378
23-okt-15 13:30:00	44568
23-okt-15 13:35:00	44778
23-okt-15 13:40:00	43980
23-okt-15 13:45:00	43494
23-okt-15 13:50:00	43590
23-okt-15 13:55:00	42888
23-okt-15 14:00:00	43278
23-okt-15 14:05:00	43356
23-okt-15 14:10:00	43032
23-okt-15 14:15:00	43152
23-okt-15 14:20:00	42810
23-okt-15 14:25:00	42480
23-okt-15 14:30:00	42402
23-okt-15 14:35:00	41646
23-okt-15 14:40:00	41334
23-okt-15 14:45:00	41682
23-okt-15 14:50:00	41976
23-okt-15 14:55:00	41994
23-okt-15 15:00:00	41580
23-okt-15 15:05:00	41664
23-okt-15 15:10:00	41352
23-okt-15 15:15:00	40992
23-okt-15 15:20:00	41328
23-okt-15 15:25:00	41190
23-okt-15 15:30:00	40740
23-okt-15 15:35:00	40890
23-okt-15 15:40:00	40740
23-okt-15 15:45:00	40794
23-okt-15 15:50:00	40950
23-okt-15 15:55:00	41088
23-okt-15 16:00:00	40992
23-okt-15 16:05:00	40710
23-okt-15 16:10:00	40986
23-okt-15 16:15:00	40854
23-okt-15 16:20:00	41280
23-okt-15 16:25:00	41868
23-okt-15 16:30:00	41634
23-okt-15 16:35:00	41694
23-okt-15 16:40:00	41778
23-okt-15 16:45:00	41724
23-okt-15 16:50:00	42552
23-okt-15 16:55:00	43140
23-okt-15 17:00:00	43068
23-okt-15 17:05:00	43092
23-okt-15 17:10:00	43410
23-okt-15 17:15:00	43680
23-okt-15 17:20:00	43956
23-okt-15 17:25:00	44076
23-okt-15 17:30:00	44034
23-okt-15 17:35:00	44394
23-okt-15 17:40:00	44898
23-okt-15 17:45:00	44874
23-okt-15 17:50:00	45054
23-okt-15 17:55:00	45246
23-okt-15 18:00:00	44628
23-okt-15 18:05:00	44364
23-okt-15 18:10:00	45852
23-okt-15 18:15:00	47304
23-okt-15 18:20:00	47514
23-okt-15 18:25:00	47730
23-okt-15 18:30:00	48228
23-okt-15 18:35:00	48678
23-okt-15 18:40:00	49482
23-okt-15 18:45:00	49878
23-okt-15 18:50:00	49212
23-okt-15 18:55:00	49302
23-okt-15 19:00:00	48984
23-okt-15 19:05:00	48132
23-okt-15 19:10:00	47874
23-okt-15 19:15:00	47556
23-okt-15 19:20:00	47586
23-okt-15 19:25:00	47262
23-okt-15 19:30:00	46380
23-okt-15 19:35:00	45606
23-okt-15 19:40:00	45000
23-okt-15 19:45:00	44844
23-okt-15 19:50:00	45108
23-okt-15 19:55:00	44880
23-okt-15 20:00:00	43884
23-okt-15 20:05:00	42708
23-okt-15 20:10:00	41976
23-okt-15 20:15:00	41976
23-okt-15 20:20:00	42006
23-okt-15 20:25:00	41304
23-okt-15 20:30:00	39606
23-okt-15 20:35:00	38598
23-okt-15 20:40:00	37686
23-okt-15 20:45:00	36336
23-okt-15 20:50:00	35652
23-okt-15 20:55:00	35049
23-okt-15 21:00:00	34542
23-okt-15 21:05:00	35241
23-okt-15 21:10:00	36582
23-okt-15 21:15:00	36096
23-okt-15 21:20:00	34956
23-okt-15 21:25:00	34272
23-okt-15 21:30:00	34704
23-okt-15 21:35:00	35388
23-okt-15 21:40:00	34410
