2013-03-11T23:00:00Z	0	473.3018	487.216	216.6397	757.7923
2013-03-11T23:05:00Z	0	460.4607	484.486	233.7862	735.1858
2013-03-11T23:10:00Z	0	475.4603	470.9177	222.1191	719.7163
2013-03-11T23:15:00Z	0	469.5492	463.2841	206.7154	719.8528
2013-03-11T23:20:00Z	0	426.2148	445.5316	192.6395	698.4237
2013-03-11T23:25:00Z	0	389.5776	428.9894	195.0284	662.9504
2013-03-11T23:30:00Z	0	370.8504	406.341	174.7994	637.8826
2013-03-11T23:35:00Z	0	377.4049	385.1244	145.8115	624.4372
2013-03-11T23:40:00Z	0	354.8074	358.377	109.5371	607.2169
2013-03-11T23:45:00Z	0	341.7414	358.8228	110.5962	607.0493
2013-03-11T23:50:00Z	0	336.8266	358.0293	97.3979	618.6606
2013-03-11T23:55:00Z	0	323.6525	364.4714	98.3622	630.5806
2013-03-12T00:00:00Z	0	326.608	347.6206	110.1279	585.1133
2013-03-12T00:05:00Z	0	322.7593	328.8321	45.4182	612.2459
2013-03-12T00:10:00Z	0	297.7541	333.0118	56.7419	609.2817
2013-03-12T00:15:00Z	0	276.6038	325.9056	110.2674	541.5439
2013-03-12T00:20:00Z	0	248.958	329.5715	117.4753	541.6677
2013-03-12T00:25:00Z	0	259.8911	320.8894	103.2593	538.5195
2013-03-12T00:30:00Z	0	262.6483	302.2387	41.0967	563.3808
2013-03-12T00:35:00Z	0	245.5364	304.8935	65.824	543.963
2013-03-12T00:40:00Z	0	283.8113	303.1585	51.0308	555.2862
2013-03-12T00:45:00Z	0	293.8757	284.2242	48.3548	520.0937
2013-03-12T00:50:00Z	0	270.8519	291.99	41.8963	542.0837
2013-03-12T00:55:00Z	0	298.8104	312.2106	54.6962	569.7251
2013-03-12T01:00:00Z	0	296.3566	293.4935	51.0992	535.8878
2013-03-12T01:05:00Z	0	295.7607	265.6078	30.7682	500.4474
2013-03-12T01:10:00Z	0	311.7931	268.0742	32.4861	503.6623
2013-03-12T01:15:00Z	0	287.9789	268.0158	16.1771	519.8546
2013-03-12T01:20:00Z	0	266.2224	275.9417	-17.1053	568.9887
2013-03-12T01:25:00Z	0	275.511	294.4059	3.7836	585.0283
2013-03-12T01:30:00Z	0	262.9922	278.8478	40.3325	517.3632
2013-03-12T01:35:00Z	0	265.508	280.6529	57.1764	504.1294
2013-03-12T01:40:00Z	0	254.1325	291.21	78.0446	504.3754
2013-03-12T01:45:00Z	0	249.8811	284.8414	101.5879	468.095
2013-03-12T01:50:00Z	0	251.4285	287.1199	63.7179	510.5219
2013-03-12T01:55:00Z	0	230.5462	281.7975	37.5806	526.0144
2013-03-12T02:00:00Z	0	248.3086	298.1266	16.464	579.7891
2013-03-12T02:05:00Z	0	239.4932	268.6556	-35.6311	572.9423
2013-03-12T02:10:00Z	0	229.3258	254.4976	2.9484	506.0467
2013-03-12T02:15:00Z	0	240.9614	256.6	24.8434	488.3567
2013-03-12T02:20:00Z	0	219.1133	254.4486	10.8237	498.0735
2013-03-12T02:25:00Z	0	211.0498	280.2954	36.7199	523.8709
2013-03-12T02:30:00Z	0	251.2259	257.8404	35.5224	480.1583
2013-03-12T02:35:00Z	0	257.7846	244.7829	50.2063	439.3594
2013-03-12T02:40:00Z	0	245.9828	250.5107	76.2426	424.7788
2013-03-12T02:45:00Z	0	266.9139	275.1732	56.423	493.9234
2013-03-12T02:50:00Z	0	291.5172	293.3344	52.1279	534.541
2013-03-12T02:55:00Z	0	299.4117	274.5209	7.2212	541.8207
2013-03-12T03:00:00Z	0	274.2473	268.0791	17.489	518.6691
2013-03-12T03:05:00Z	0	266.6465	273.0455	-5.9503	552.0414
2013-03-12T03:10:00Z	0	272.8284	269.8452	-26.608	566.2984
2013-03-12T03:15:00Z	0	288.5367	269.5293	-6.5507	545.6094
2013-03-12T03:20:00Z	0	275.3222	270.6935	-1.6134	543.0004
2013-03-12T03:25:00Z	0	272.6817	299.2597	45.0743	553.4451
2013-03-12T03:30:00Z	0	305.6926	302.9578	91.1545	514.7611
2013-03-12T03:35:00Z	0	316.2621	311.6511	69.4448	553.8575
2013-03-12T03:40:00Z	0	312.5447	294.1539	71.8058	516.5019
2013-03-12T03:45:00Z	0	311.0892	266.8672	99.4323	434.3021
2013-03-12T03:50:00Z	0	299.3653	273.7755	91.0299	456.521
2013-03-12T03:55:00Z	0	292.5066	265.3894	119.33	411.4488
2013-03-12T04:00:00Z	0	267.8195	282.543	124.0718	441.0142
2013-03-12T04:05:00Z	0	278.4288	286.0197	63.7949	508.2445
2013-03-12T04:10:00Z	0	267.0136	273.1975	75.0832	471.3118
2013-03-12T04:15:00Z	0	237.3261	273.7042	87.1401	460.2683
2013-03-12T04:20:00Z	0	218.2237	277.9527	110.7127	445.1928
2013-03-12T04:25:00Z	0	241.6919	297.3241	117.9887	476.6594
2013-03-12T04:30:00Z	0	234.7135	302.9617	139.4875	466.4358
2013-03-12T04:35:00Z	0	221.9149	303.6461	151.8289	455.4633
2013-03-12T04:40:00Z	0	262.1835	337.7293	132.5381	542.9205
2013-03-12T04:45:00Z	0	317.014	339.9263	120.7147	559.1378
2013-03-12T04:50:00Z	0	338.62	344.2334	122.6108	565.8561
2013-03-12T04:55:00Z	0	324.928	343.8169	146.3299	541.3039
2013-03-12T05:00:00Z	0	361.7155	366.5762	140.8774	592.275
2013-03-12T05:05:00Z	0	391.7602	407.9626	136.4483	679.477
2013-03-12T05:10:00Z	0	422.9707	443.8094	154.7851	732.8337
2013-03-12T05:15:00Z	0	485.3209	449.6344	226.7797	672.4891
2013-03-12T05:20:00Z	0	476.4676	480.405	239.5145	721.2956
2013-03-12T05:25:00Z	0	501.8674	547.6193	252.1308	843.1077
2013-03-12T05:30:00Z	0	569.8993	581.6885	224.5437	938.8334
2013-03-12T05:35:00Z	0	609.8943	616.3746	259.6264	973.1229
2013-03-12T05:40:00Z	0	676.217	679.3104	230.5915	1128.0293
2013-03-12T05:45:00Z	0	738.7933	730.421	239.1044	1221.7376
2013-03-12T05:50:00Z	0	771.5268	770.5903	328.2993	1212.8814
2013-03-12T05:55:00Z	0	846.1597	812.1396	385.1072	1239.172
2013-03-12T06:00:00Z	0	861.006	849.6612	425.4197	1273.9026
2013-03-12T06:05:00Z	0	945.9867	955.3552	598.1111	1312.5992
2013-03-12T06:10:00Z	0	1037.8624	979.795	604.0172	1355.5729
2013-03-12T06:15:00Z	0	1103.6085	1032.5894	625.2241	1439.9548
2013-03-12T06:20:00Z	0	1145.4771	1042.5056	617.2215	1467.7898
2013-03-12T06:25:00Z	0	1163.1904	1080.2343	658.8551	1501.6135
2013-03-12T06:30:00Z	0	1192.2178	1118.4809	663.4025	1573.5593
2013-03-12T06:35:00Z	0	1207.7436	1144.7989	678.0209	1611.5768
2013-03-12T06:40:00Z	0	1216.4832	1127.406	680.9995	1573.8124
2013-03-12T06:45:00Z	0	1216.3079	1145.7858	718.9546	1572.6171
2013-03-12T06:50:00Z	0	1209.1673	1136.8025	711.1876	1562.4173
2013-03-12T06:55:00Z	0	1189.3255	1171.2123	678.3495	1664.0752
2013-03-12T07:00:00Z	0	1184.7236	1165.3977	679.4985	1651.2968
2013-03-12T07:05:00Z	0	1209.0091	1165.0589	749.6795	1580.4382
2013-03-12T07:10:00Z	0	1207.6938	1164.1022	796.0668	1532.1376
2013-03-12T07:15:00Z	0	1169.8622	1150.0246	775.9321	1524.1172
2013-03-12T07:20:00Z	0	1146.7536	1103.0687	758.3845	1447.7529
2013-03-12T07:25:00Z	0	1180.8983	1124.1196	791.1587	1457.0806
2013-03-12T07:30:00Z	0	1176.8616	1119.7416	830.7119	1408.7712
2013-03-12T07:35:00Z	0	1139.1077	1120.1252	818.5686	1421.6818
2013-03-12T07:40:00Z	0	1102.76	1085.6821	836.0301	1335.3341
2013-03-12T07:45:00Z	0	1108.4959	1115.9288	856.6676	1375.1899
