2014-11-13T01:15:00Z,-0.9754,11.6932,51.1871,25.7083,76.666,24,-0.443,-1.0831,-23.8954,-47.2846,-39.6787,8.3588,-0.7046,-0.9754,0.4965,24,-0.0045,-0.0424,-0.2597,-2.4271,-0.3905,0.0437,-0.4868,-0.769,0.237,127.5464,75.2258,-0.4499,150.9014
2014-11-13T01:20:00Z,-0.9723,7.8456,46.1304,18.9121,73.3488,24,-0.3629,-1.0835,-19.9434,-47.2962,-43.4264,7.0269,-0.6888,-0.9723,0.4745,24,-0.0047,-0.0428,-0.2667,-2.452,-0.3908,0.0447,-0.4837,-0.7795,0.234,132.5841,70.4333,0.3677,140.4989
2014-11-13T01:25:00Z,-0.9704,8.4221,47.6543,17.0021,78.3065,24,-0.327,-1.1048,-18.1093,-47.8511,-45.1845,6.8964,-0.6398,-0.9704,0.4094,24,-0.0045,-0.0432,-0.258,-2.4752,-0.3945,0.0463,-0.4557,-0.7852,0.2076,129.4381,68.4341,-8.8052,145.6735
2014-11-13T01:30:00Z,-0.9713,6.3165,49.1606,16.7719,81.5494,24,-0.3284,-1.1325,-18.1827,-48.5545,-45.0173,6.9087,-0.6169,-0.9713,0.3805,24,-0.0044,-0.0436,-0.2512,-2.494,-0.3982,0.0466,-0.4414,-0.7949,0.1948,122.6921,65.5031,-0.7389,131.745
2014-11-13T01:35:00Z,-0.9744,7.7374,52.8361,20.6264,85.0457,24,-0.3611,-1.1753,-19.8549,-49.6062,-43.94,6.8684,-0.6261,-0.9744,0.3921,24,-0.004,-0.0442,-0.2301,-2.528,-0.4068,0.0486,-0.3939,-0.7999,0.1551,128.4812,62.1024,-1.8492,126.0541
2014-11-13T01:40:00Z,-0.9758,4.8788,54.6695,20.9144,88.4246,24,-0.3648,-1.1964,-20.0405,-50.1101,-43.6192,6.9235,-0.6005,-0.9758,0.3606,24,-0.004,-0.0438,-0.2283,-2.5089,-0.4094,0.0483,-0.3946,-0.8123,0.1557,121.9745,64.2901,-15.7537,144.3339
2014-11-13T01:45:00Z,-0.9807,7.1212,53.0021,14.0846,91.9197,24,-0.4338,-1.2484,-23.451,-51.3049,-41.0579,6.8428,-0.6274,-0.9807,0.3936,24,-0.0038,-0.0444,-0.217,-2.5399,-0.4174,0.0509,-0.36,-0.8143,0.1296,128.4052,59.5052,-14.9647,133.975
2014-11-13T01:50:00Z,-0.9817,4.8788,55.2343,19.7686,90.6999,24,-0.4436,-1.2651,-23.9199,-51.6747,-40.6977,6.8346,-0.6184,-0.9817,0.3824,24,-0.004,-0.0442,-0.2308,-2.5311,-0.4192,0.0522,-0.3726,-0.8263,0.1388,122.8417,59.2198,-18.9864,137.4259
2014-11-13T01:55:00Z,-0.9859,10.5834,51.4259,12.7785,90.0734,24,-0.5252,-1.3078,-27.7072,-52.5963,-38.0562,5.3827,-0.7551,-0.9859,0.5702,24,-0.0027,-0.0447,-0.1557,-2.5612,-0.4376,0.0493,-0.2744,-0.8211,0.0753,121.207,55.6492,-9.0388,120.3371
2014-11-13T02:00:00Z,-0.9858,7.4754,52.3599,11.7578,92.9619,24,-0.5294,-1.3395,-27.8962,-53.2578,-38.463,6.0887,-0.6922,-0.9858,0.4792,24,-0.0024,-0.0453,-0.1394,-2.5936,-0.4465,0.0584,-0.2102,-0.8208,0.0442,124.3674,49.0582,-7.2221,105.3385
2014-11-13T02:05:00Z,0,9.0687,48.465,4.9328,91.9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.8134,44.7202,-6.3415,95.7818
2014-11-13T02:10:00Z,0,13.2636,45.0748,3.701,86.4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2236,50.928,2.6169,99.2391
2014-11-13T02:15:00Z,0,9.9477,37.8463,-5.2583,80.9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.3041,54.5637,-5.6163,114.7438
2014-11-13T02:20:00Z,0,13.9229,35.6636,-2.6365,73.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.8796,56.6673,0.1526,113.1821
2014-11-13T02:25:00Z,0,10.4422,36.6558,-1.7224,75.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.8718,56.2636,3.5224,109.0049
2014-11-13T02:30:00Z,0,17.2938,41.2968,0.7532,81.8403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9039,57.1074,-7.2401,121.4548
2014-11-13T02:35:00Z,0,12.9703,42.091,0.1523,84.0297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6779,54.3162,-8.576,117.2083
2014-11-13T02:40:00Z,0,23.1142,46.6461,-0.0809,93.3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.5084,51.7681,-21.0957,124.632
2014-11-13T02:45:00Z,0,23.3356,45.4603,-3.43,94.3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3435,55.006,-32.0629,142.0748
2014-11-13T02:50:00Z,0,24.426,46.9986,-3.2342,97.2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2576,53.2349,-26.1,132.5697
2014-11-13T02:55:00Z,0,24.3195,43.4728,-10.6723,97.6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4432,53.2895,-15.9646,122.5436
2014-11-13T03:00:00Z,0,25.1639,44.0802,-8.6888,96.8493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.8703,55.9168,-20.9978,132.8313
2014-11-13T03:05:00Z,0,31.3351,39.0939,-14.8084,92.9962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.8648,56.4139,-5.3608,118.1887
2014-11-13T03:10:00Z,0,30.4256,40.2504,-13.6287,94.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.3001,57.006,-4.0881,118.1001
2014-11-13T03:15:00Z,0,27.8949,40.25,-10.0441,90.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.6115,63.5961,-11.2553,138.4475
2014-11-13T03:20:00Z,0,26.9212,40.8344,-10.0252,91.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.3222,60.0613,-8.3116,128.4342
2014-11-13T03:25:00Z,0,26.1909,39.335,-13.7863,92.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.8931,60.6925,-9.1568,130.5418
2014-11-13T03:30:00Z,0,25.6432,43.1386,-11.415,97.6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.8062,54.5693,-15.069,124.2076
2014-11-13T03:35:00Z,0,25.2324,39.1538,-15.9341,94.2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4911,54.8221,-21.9407,131.5849
2014-11-13T03:40:00Z,0,24,40.4045,-13.3374,94.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.3683,63.0081,-19.6153,145.6315
2014-11-13T03:45:00Z,0,17.0757,35.6381,-13.9862,85.2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3748,53.8009,-19.5086,127.1105
2014-11-13T03:50:00Z,0,18.8068,37.1551,-18.291,92.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5311,59.7991,-28.3137,147.9119
2014-11-13T03:55:00Z,0,20.1051,37.143,-13.1374,87.4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2469,71.8117,-5.8016,149.4249
2014-11-13T04:00:00Z,0,14.1545,38.2001,-12.8879,89.2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.5109,65.4648,-9.8688,140.7983
2014-11-13T04:05:00Z,0,13.1538,35.9988,-15.3311,87.3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6332,63.2296,-18.4925,144.9517
2014-11-13T04:10:00Z,0,8.941,40.021,-12.8971,92.9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3385,71.6338,-12.1265,155.3941
2014-11-13T04:15:00Z,0,19.6301,45.0795,-4.1233,94.2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.966,76.1568,-27.9056,180.2191
2014-11-13T04:20:00Z,0,21.6468,52.8888,3.1403,102.6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2245,85.4323,-23.4097,194.2743
2014-11-13T04:25:00Z,0,22.2351,66.2568,21.634,110.8797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4562,79.5946,-12.8919,172.0811
2014-11-13T04:30:00Z,0,29.6006,67.7501,21.4203,114.0798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5922,82.4174,-2.8817,167.7165
2014-11-13T04:35:00Z,0,36.049,72.0312,27.6193,116.4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.4291,93.1043,5.5038,180.7047
2014-11-13T04:40:00Z,0,40.4232,74.599,23.9841,125.2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.2461,102.9417,14.8901,190.9934
2014-11-13T04:45:00Z,0,51.0902,80.6857,35.603,125.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.9953,99.6813,21.4074,177.9552
2014-11-13T04:50:00Z,0,57.242,96.2452,53.1806,139.3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.1707,113.4072,40.3193,186.4951
2014-11-13T04:55:00Z,0,69.7043,102.7485,63.9975,141.4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5902,116.5285,50.3341,182.7228
2014-11-13T05:00:00Z,0,79.0511,117.2032,75.7182,158.6883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.8898,126.3444,59.1626,193.5261
2014-11-13T05:05:00Z,0,92.0611,129.078,88.5667,169.5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.978,142.5646,70.8201,214.3091
2014-11-13T05:10:00Z,0,108.743,141.3554,95.802,186.9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.8321,152.1744,74.6034,229.7455
2014-11-13T05:15:00Z,0,121.2543,144.5445,90.3114,198.7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.1848,163.3579,79.6386,247.0771
2014-11-13T05:20:00Z,0,136.6379,153.8486,90.0592,217.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.6614,182.783,89.9651,275.6009
2014-11-13T05:25:00Z,0,148.1755,170.1728,101.5311,238.8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.231,195.9932,94.1303,297.8562
2014-11-13T05:30:00Z,0,166.2909,183.2559,106.7614,259.7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.2568,213.0325,113.1781,312.887
2014-11-13T05:35:00Z,0,186.8017,204.1287,106.6142,301.6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.5412,226.5833,119.0808,334.0857
2014-11-13T05:40:00Z,0,211.647,235.065,135.8028,334.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.7773,242.2123,155.1302,329.2944
2014-11-13T05:45:00Z,0,229.3566,266.9728,173.1391,360.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0301,260.8243,176.6818,344.9667
2014-11-13T05:50:00Z,0,263.4117,299.413,218.854,379.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.8561,278.9996,194.0048,363.9944
2014-11-13T05:55:00Z,0,281.1045,323.8831,257.3116,390.4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7635,291.1002,207.7095,374.4909
2014-11-13T06:00:00Z,0,301.2983,352.0615,283.29,420.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.4819,303.6099,197.4982,409.7217
2014-11-13T06:05:00Z,0,321.9815,385.8226,321.086,450.5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.6192,323.3692,199.1534,447.585
2014-11-13T06:10:00Z,-0.9412,343.494,414.4609,349.8862,479.0356,24,-0.2266,-0.9339,-12.7688,-43.0426,-28.226,8.0694,-0.3581,-0.9412,0.1283,24,-0.174,-0.2814,-9.8689,-15.7185,-0.1099,0.0521,-0.8719,-0.9138,0.7602,388.6844,346.3173,224.302,468.3326
2014-11-13T06:15:00Z,0,358.2419,426.3589,353.0023,499.7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.5211,348.5388,230.0262,467.0515
2014-11-13T06:20:00Z,0,369.3028,441.4262,367.5873,515.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.4365,369.6706,255.017,484.3242
2014-11-13T06:25:00Z,-0.9554,374.8257,449.926,380.2161,519.6358,24,-0.4368,-0.8727,-23.5958,-41.111,-20.7473,8.5727,-0.6839,-0.9554,0.4677,24,-0.2463,-0.3867,-13.8391,-21.1423,-0.0879,0.0396,-0.8961,-0.9339,0.8029,438.7366,384.7607,265.5708,503.9506
2014-11-13T06:30:00Z,0,379.8921,455.0477,379.444,530.6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.2117,382.2948,291.9975,472.5922
2014-11-13T06:35:00Z,-0.9637,389.6919,462.271,391.459,533.083,24,-0.5364,-0.8649,-28.2077,-40.8572,-17.1271,9.1183,-0.7744,-0.9637,0.5998,24,-0.325,-0.4965,-18.005,-26.4025,-0.0708,0.0335,-0.8931,-0.954,0.7976,455.3559,389.0674,289.7426,488.3923
2014-11-13T06:40:00Z,0,389.1932,449.2938,364.4995,534.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.8276,397.2628,291.7533,502.7722
2014-11-13T06:45:00Z,0,394.8192,454.7606,378.1844,531.3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.5071,388.8712,281.0604,496.682
2014-11-13T06:50:00Z,-0.9671,385.1901,459.1896,390.659,527.7203,24,-0.7078,-0.908,-35.292,-42.2409,-11.216,11.825,-0.794,-0.9671,0.6304,24,-0.3965,-0.6351,-21.6262,-32.4181,-0.0614,0.0269,-0.8461,-0.9681,0.7159,478.7668,395.4417,293.7647,497.1188
2014-11-13T06:55:00Z,-0.9701,377.9683,463.1251,382.6325,543.6177,24,-0.7609,-0.9172,-37.2665,-42.526,-9.1877,12.2184,-0.8201,-0.9701,0.6726,24,-0.414,-0.669,-22.4912,-33.7833,-0.0596,0.0276,-0.8061,-0.9698,0.6499,480.4615,393.0154,268.7384,517.2924
2014-11-13T07:00:00Z,0,372.5519,451.5114,367.7139,535.3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.3461,391.8936,261.2885,522.4988
2014-11-13T07:05:00Z,0,382.3382,439.0766,350.9643,527.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2217,397.1976,258.7304,535.6647
2014-11-13T07:10:00Z,0,388.7537,440.5292,362.9598,518.0986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.1663,379.6923,251.7931,507.5915
2014-11-13T07:15:00Z,0,387.5653,440.0972,363.0113,517.1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.9126,385.6399,257.7591,513.5207
2014-11-13T07:20:00Z,0,378.8254,435.9374,367.1559,504.7189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.8359,391.1582,247.5791,534.7374
2014-11-13T07:25:00Z,0,374.119,431.3843,366.6249,496.1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.4526,387.8507,251.89,523.8114
2014-11-13T07:30:00Z,0,370.5893,427.6303,367.7395,487.5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4531,386.5136,260.944,512.0832
2014-11-13T07:35:00Z,-0.962,367.942,428.7106,370.9093,486.5118,24,-0.8651,-1.0175,-40.864,-45.4969,-9.6818,18.4631,-0.5811,-0.962,0.3377,24,-0.1393,-0.8138,-7.9289,-39.1392,-0.118,0.0355,-0.1173,-0.963,0.0138,456.3398,380.4468,257.0434,503.8503
2014-11-13T07:40:00Z,0,371.0322,423.9945,368.796,479.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.2548,371.2729,259.7137,482.8322
2014-11-13T07:45:00Z,0,373.3499,430.1363,370.4078,489.8649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.7669,382.2581,261.1237,503.3925
2014-11-13T07:50:00Z,0,369.0881,419.6533,349.4802,489.8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.9387,377.1672,252.8635,501.471
2014-11-13T07:55:00Z,0,373.7404,418.7034,347.8146,489.5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.7647,378.9026,253.3172,504.4881
2014-11-13T08:00:00Z,0,370.3053,421.2158,346.4345,495.9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.3614,391.9134,264.8237,519.003
2014-11-13T08:05:00Z,0,360.8047,423.5576,351.2621,495.8532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.8696,385.109,261.1226,509.0954
2014-11-13T08:10:00Z,-0.9737,360.6035,428.2315,365.4359,491.027,24,0.1781,-1.1786,10.1003,-49.6859,-87.1522,10.6797,0.1766,-0.9737,0.0312,24,0.1264,-0.9603,7.2067,-43.8401,-0.186,0.0196,0.1844,-0.9763,0.034,467.1522,373.4516,270.5514,476.3517
2014-11-13T08:15:00Z,-0.9745,345.6798,431.9191,371.9538,491.8844,24,0.0404,-1.1768,2.3156,-49.6425,-79.4994,10.9001,0.0437,-0.9745,0.0019,24,-0.0073,-0.9509,-0.4188,-43.5571,-0.1652,0.0208,-0.0118,-0.9757,0.0001,453.0535,364.7874,275.2698,454.3049
2014-11-13T08:20:00Z,-0.9781,341.4113,420.3897,349.8512,490.9283,24,-0.1154,-1.2007,-6.5845,-50.2103,-71.2993,10.883,-0.1274,-0.9781,0.0162,24,-0.137,-0.9624,-7.8008,-43.9022,-0.1463,0.0213,-0.2232,-0.9786,0.0498,461.6387,363.0952,276.3678,449.8225
2014-11-13T08:25:00Z,-0.9826,332.2099,422.3742,357.6992,487.0492,24,-0.2742,-1.2146,-15.3326,-50.5352,-62.7007,9.3528,-0.3592,-0.9826,0.129,24,-0.2324,-0.9609,-13.0841,-43.8586,-0.1328,0.0183,-0.4626,-0.9806,0.214,457.229,363.2338,269.6017,456.8659
2014-11-13T08:30:00Z,-0.9827,331.3089,421.8374,364.483,479.1918,24,-0.2963,-1.2099,-16.5053,-50.4264,-61.8057,8.7498,-0.4301,-0.9827,0.185,24,-0.2279,-0.9451,-12.8392,-43.3826,-0.1344,0.0173,-0.5159,-0.9784,0.2661,452.5353,367.4356,269.9152,464.9559
