2015-12-31T23:00:00Z,0,638.3849,608.1263,405.0541,811.1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34202.0649,34207.04,31651.4002,36762.6799
2015-12-31T23:05:00Z,0,603.293,611.2491,424.4585,798.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33096.7147,33669.196,31579.2227,35759.1694
2015-12-31T23:10:00Z,0,574.1624,561.9934,374.4244,749.5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31897.5624,33270.4499,31210.923,35329.9767
2015-12-31T23:15:00Z,0,548.1972,547.3831,319.3221,775.4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30988.5876,32843.0822,30750.2181,34935.9463
2015-12-31T23:20:00Z,0,522.9689,536.2437,308.2899,764.1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30481.8672,32294.5388,30256.4677,34332.6099
2015-12-31T23:25:00Z,0,453.1346,539.836,294.1633,785.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30509.9441,31681.2936,29779.8997,33582.6875
2015-12-31T23:30:00Z,0,469.704,529.8865,265.0457,794.7273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30924.7326,31125.1286,29378.3433,32871.914
2015-12-31T23:35:00Z,0,475.5554,509.2592,233.4303,785.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31453.9925,30638.4201,28853.385,32423.4552
2015-12-31T23:40:00Z,0,486.6451,487.8586,202.6593,773.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32035.0221,30161.9064,28316.6879,32007.1248
2015-12-31T23:45:00Z,0,495.4874,491.2496,228.0161,754.4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32534.8948,29679.0113,27943.2121,31414.8104
2015-12-31T23:50:00Z,0,493.5943,484.6254,201.452,767.7988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32909.204,29227.6648,27605.7667,30849.5629
2015-12-31T23:55:00Z,0,541.7953,472.0121,191.5433,752.4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33337.1716,28807.8581,27076.198,30539.5182
2016-01-01T00:00:00Z,0,538.8271,468.6842,221.2196,716.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900.7015,28509.2073,26763.0725,30255.3422
2016-01-01T00:05:00Z,0,584.5504,457.61,220.762,694.4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126.9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34512.5878,28292.8149,26761.5508,29824.079
2016-01-01T00:10:00Z,0,562.8564,437.2084,188.0988,686.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-125.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35125.2036,27918.1102,26452.164,29384.0565
2016-01-01T00:15:00Z,0,600.3103,412.3687,202.6025,622.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-187.9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35767.7868,27621.9316,26349.0116,28894.8515
2016-01-01T00:20:00Z,0,577.5834,405.2297,225.5633,584.8961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-172.3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36250.6446,27375.1906,26126.0675,28624.3137
2016-01-01T00:25:00Z,0.8827,609.4403,383.9849,221.661,546.3089,69.0582,60.2072,56.7735,-7.6638,-47.9368,-40.5195,-30.2586,7.956,-12.169,-0.8141,13.2748,86.7014,60.1825,33.7038,1.2135,-4.2378,-8.9689,-69.7832,-70.1429,-126.9404,-125.648,-187.9416,-172.3536,-225.4554,0.1202,0.1053,0.0993,-0.0124,-0.0725,-0.062,-0.0474,0.0132,-0.0212,-0.0015,0.0254,0.1913,0.1281,0.0709,0.0025,-0.0086,-0.0182,-0.1288,-0.1302,-0.2172,-0.2232,-0.3131,-0.2984,-0.3699,6880.0418,5593.2141,3595.0145,1006.2392,-775.4905,-736.6914,4.9751,572.4814,1372.8874,1854.4946,1812.6716,1171.3494,200.396,-815.5723,-1873.1157,-2855.8835,-3681.5392,-4529.3135,-5391.4942,-6219.7729,-7207.0933,-8145.8552,-8875.454,-9559.6523,0.2225,0.1777,0.1094,0.0287,-0.0213,-0.0207,0.0001,0.0173,0.043,0.0598,0.0595,0.0384,0.0065,-0.0259,-0.0585,-0.0878,-0.1119,-0.1359,-0.159,-0.1802,-0.2052,-0.2277,-0.2448,-0.2614,24,46.9047,47.2042,88.7786,88.7864,-75.4594,2024.9295,0.8944,0.9065,0.7999,24,0.7638,0.7712,37.3736,37.64,-0.0035,0.0655,0.8702,0.8827,0.7572,36569.1626,27009.5103,25630.3341,28388.6865
2016-01-01T00:30:00Z,0.9101,578.1691,389.0865,221.9465,556.2265,60.2072,56.7735,-7.6638,-47.9368,-40.5195,-30.2586,7.956,-12.169,-0.8141,13.2748,86.7014,60.1825,33.7038,1.2135,-4.2378,-8.9689,-69.7832,-70.1429,-126.9404,-125.648,-187.9416,-172.3536,-225.4554,-189.0826,0.1053,0.0993,-0.0124,-0.0725,-0.062,-0.0474,0.0132,-0.0212,-0.0015,0.0254,0.1913,0.1281,0.0709,0.0025,-0.0086,-0.0182,-0.1288,-0.1302,-0.2172,-0.2232,-0.3131,-0.2984,-0.3699,-0.327,5593.2141,3595.0145,1006.2392,-775.4905,-736.6914,4.9751,572.4814,1372.8874,1854.4946,1812.6716,1171.3494,200.396,-815.5723,-1873.1157,-2855.8835,-3681.5392,-4529.3135,-5391.4942,-6219.7729,-7207.0933,-8145.8552,-8875.454,-9559.6523,-10264.1419,0.1777,0.1094,0.0287,-0.0213,-0.0207,0.0001,0.0173,0.043,0.0598,0.0595,0.0384,0.0065,-0.0259,-0.0585,-0.0878,-0.1119,-0.1359,-0.159,-0.1802,-0.2052,-0.2277,-0.2448,-0.2614,-0.2777,24,45.6734,47.2185,88.7457,88.7868,-336.5976,1868.5712,0.9095,0.9274,0.8271,24,0.7292,0.7601,36.1005,37.2378,-0.0125,0.0585,0.891,0.9101,0.7939,36966.0306,26701.8887,25605.6452,27798.1323
2016-01-01T00:35:00Z,0.9296,619.6494,395.9585,216.5905,575.3265,56.7735,-7.6638,-47.9368,-40.5195,-30.2586,7.956,-12.169,-0.8141,13.2748,86.7014,60.1825,33.7038,1.2135,-4.2378,-8.9689,-69.7832,-70.1429,-126.9404,-125.648,-187.9416,-172.3536,-225.4554,-189.0826,-223.691,0.0993,-0.0124,-0.0725,-0.062,-0.0474,0.0132,-0.0212,-0.0015,0.0254,0.1913,0.1281,0.0709,0.0025,-0.0086,-0.0182,-0.1288,-0.1302,-0.2172,-0.2232,-0.3131,-0.2984,-0.3699,-0.327,-0.361,3595.0145,1006.2392,-775.4905,-736.6914,4.9751,572.4814,1372.8874,1854.4946,1812.6716,1171.3494,200.396,-815.5723,-1873.1157,-2855.8835,-3681.5392,-4529.3135,-5391.4942,-6219.7729,-7207.0933,-8145.8552,-8875.454,-9559.6523,-10264.1419,-10770.5174,0.1094,0.0287,-0.0213,-0.0207,0.0001,0.0173,0.043,0.0598,0.0595,0.0384,0.0065,-0.0259,-0.0585,-0.0878,-0.1119,-0.1359,-0.159,-0.1802,-0.2052,-0.2277,-0.2448,-0.2614,-0.2777,-0.2895,24,44.0137,46.7681,88.6985,88.7751,-566.9275,1728.5021,0.9231,0.9434,0.8522,24,0.6988,0.7538,34.9472,37.0101,-0.0204,0.0528,0.9083,0.9296,0.8251,37205.7237,26435.2064,25451.4284,27418.9844
2016-01-01T00:40:00Z,0.9401,622.4447,366.7301,208.0261,525.4341,-7.6638,-47.9368,-40.5195,-30.2586,7.956,-12.169,-0.8141,13.2748,86.7014,60.1825,33.7038,1.2135,-4.2378,-8.9689,-69.7832,-70.1429,-126.9404,-125.648,-187.9416,-172.3536,-225.4554,-189.0826,-223.691,-255.7146,-0.0124,-0.0725,-0.062,-0.0474,0.0132,-0.0212,-0.0015,0.0254,0.1913,0.1281,0.0709,0.0025,-0.0086,-0.0182,-0.1288,-0.1302,-0.2172,-0.2232,-0.3131,-0.2984,-0.3699,-0.327,-0.361,-0.4108,1006.2392,-775.4905,-736.6914,4.9751,572.4814,1372.8874,1854.4946,1812.6716,1171.3494,200.396,-815.5723,-1873.1157,-2855.8835,-3681.5392,-4529.3135,-5391.4942,-6219.7729,-7207.0933,-8145.8552,-8875.454,-9559.6523,-10264.1419,-10770.5174,-11060.5507,0.0287,-0.0213,-0.0207,0.0001,0.0173,0.043,0.0598,0.0595,0.0384,0.0065,-0.0259,-0.0585,-0.0878,-0.1119,-0.1359,-0.159,-0.1802,-0.2052,-0.2277,-0.2448,-0.2614,-0.2777,-0.2895,-0.2972,24,42.4286,45.9005,88.6498,88.7519,-709.9288,1691.6401,0.929,0.952,0.863,24,0.6748,0.7446,34.0128,36.673,-0.0251,0.051,0.9155,0.9401,0.8382,37215.3554,26154.8046,25169.2116,27140.3977
